student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json,hobbies,devices,skills.tech.python,skills.tech.excel,skills.tech.sql,skills.soft,family.siblings,family.income.father,family.income.mother,addr_city,addr_district,addr_postal
150,,,Unknown,91.0,+998644777354,Jessicaview,,,Data Science,69.0,inactive,4.5,excellent,273.0,1992-08-10 16:01:00,"Port Beth 17-kv, dom 5, Tashkent","{hobbies:['out', 'bank']}",,,,,,,,,,Tashkent,,
151,Natasha Mayer,20.0,Male,90.0,+998256918559,Millermouth,,2011-06-11 00:00:00,Data Science,,active,,good,173.0,2007-06-07 11:04:00,"579 Alyssa Lake, Port Sarah","{hobbies:['make', 'main']}",,,,,,,,,,Other,,
152,Andrew Ramirez,20.0,Unknown,90.0,+998755785425,Alicialand,,2000-07-25 00:00:00,Data Science,110.0,inactive,-2.0,excellent,163.0,1991-08-10 03:06:00,"815 Maxwell Pike Apt. 262, Eddiemouth","{""hobbies"": [""morning"", ""chair""], ""skills"": {""tech"": {""python"": 1, ""excel"": 2, ""sql"": 3}, ""soft"": [""way"", ""level""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 367, ""mother"": 1052}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2020}]}","['morning', 'chair']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]",1.0,2.0,3.0,"['way', 'level']",1.0,367.0,1052.0,Other,,
153,,20.0,Male,90.0,,Lake Nathanport,,2015-05-12 00:00:00,Data Science,,active,15.5,,128.0,1982-07-06 04:56:00,"Frankport 5-kv, dom 9, Tashkent",INVALID_JSON_DATA,,,,,,,,,,Tashkent,,
154,Heather Meyers,21.0,Female,86.0,+998981249448,East Donaldview,beverly27@martinez.com,2002-02-23 00:00:00,Data Science,87.0,pending,3.7,,175.0,2002-12-06 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['represent', 'statement'], 'skills': {'tech': {'python': 3, 'excel': 1, 'sql': 3}, 'soft': ['right', 'land']}, 'family': {'siblings': 2, 'income': {'father': 1296, 'mother': 574}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]}","['represent', 'statement']","[{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]",3.0,1.0,3.0,"['right', 'land']",2.0,1296.0,574.0,,,
155,John Blevins,20.0,Female,,+998610176352,West Alicia,,2001-02-08 19:22:00,Python,110.0,pending,15.5,,152.0,1970-04-12 00:00:00,"Apartment 14, East Catherinechester district, Tashkent, UZ, 100015","{'hobbies': ['herself', 'long'], 'skills': {'tech': {'python': 4, 'excel': 3, 'sql': 2}, 'soft': ['meet', 'site']}, 'family': {'siblings': 3, 'income': {'father': 851, 'mother': 1191}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2021}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]}","['herself', 'long']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2021}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]",4.0,3.0,2.0,"['meet', 'site']",3.0,851.0,1191.0,Tashkent,East Catherinechester,100015
156,,,Unknown,83.0,+998939095939,Davidshire,,2025-01-10 00:00:00,Data Science,,active,15.5,average,114.0,2023-07-15 00:00:00,"Andersonfort 14-kv, dom 48, Tashkent","{'hobbies': ['economic', 'art'], 'skills': {'tech': {'python': 4, 'excel': 2, 'sql': 5}, 'soft': ['example', 'finish']}, 'family': {'siblings': 3, 'income': {'father': 314, 'mother': 1066}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]}","['economic', 'art']","[{'type': 'laptop', 'brand': 'HP', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]",4.0,2.0,5.0,"['example', 'finish']",3.0,314.0,1066.0,Tashkent,,
157,,20.0,Unknown,87.0,+998570610299,Jacksonmouth,,1974-01-13 22:52:00,Data Science,110.0,pending,,excellent,248.0,1988-07-20 00:00:00,"19489 Bradford Hill, North Ericchester","{'hobbies': ['summer', 'go'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 1}, 'soft': ['company', 'everything']}, 'family': {'siblings': 4, 'income': {'father': 730, 'mother': 1199}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}","['summer', 'go']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]",4.0,4.0,1.0,"['company', 'everything']",4.0,730.0,1199.0,Other,,
158,Sara Arnold,22.0,Male,73.0,+998782110784,Wilsonborough,,1977-10-05 16:43:00,Other,93.0,inactive,0.0,excellent,238.0,,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""southern"", ""various""], ""skills"": {""tech"": {""python"": 4, ""excel"": 4, ""sql"": 4}, ""soft"": [""catch"", ""action""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 461, ""mother"": 1135}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2021}]}","['southern', 'various']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]",4.0,4.0,4.0,"['catch', 'action']",5.0,461.0,1135.0,,,
159,,20.0,Unknown,90.0,+998833536956,North Michael,,,Other,70.0,pending,3.7,average,259.0,1992-07-18 18:26:00,"Apartment 29, New Hannahton district, Tashkent, UZ, 100981","{hobbies:['stand', 'what']}",,,,,,,,,,Tashkent,New Hannahton,100981
160,Eric Smith,21.0,Female,87.0,,Maryshire,,1983-04-08 10:45:00,Data Science,96.0,inactive,3.7,good,113.0,1975-04-28 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['identify', 'bag'], 'skills': {'tech': {'python': 4, 'excel': 1, 'sql': 5}, 'soft': ['heavy', 'during']}, 'family': {'siblings': 4, 'income': {'father': 420, 'mother': 723}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}","['identify', 'bag']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]",4.0,1.0,5.0,"['heavy', 'during']",4.0,420.0,723.0,,,
161,,20.0,Male,50.0,,Davenportshire,,2010-04-18 00:00:00,Python,84.0,pending,2.92,,223.0,2008-12-09 00:00:00,"Apartment 21, Thomasfurt district, Tashkent, UZ, 100606","{'hobbies': ['campaign', 'and'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 3}, 'soft': ['until', 'prepare']}, 'family': {'siblings': 4, 'income': {'father': 1060, 'mother': 1281}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]}","['campaign', 'and']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]",1.0,2.0,3.0,"['until', 'prepare']",4.0,1060.0,1281.0,Tashkent,Thomasfurt,100606
162,Ryan Jones,20.0,Female,67.0,,West Saraborough,,,Data Science,,active,4.35,excellent,231.0,2019-12-21 00:00:00,"795 Martinez Springs, Edwardsshire",INVALID_JSON_DATA,,,,,,,,,,Other,,
163,Ana Ruiz,,Male,92.0,+998032424417,Andrewston,,,Data Science,,pending,3.96,,141.0,1976-12-20 15:53:18,"3281 Kathleen Court, Port Stephenview","{'hobbies': ['animal', 'wind'], 'skills': {'tech': {'python': 1, 'excel': 4, 'sql': 4}, 'soft': ['suggest', 'question']}, 'family': {'siblings': 2, 'income': {'father': 225, 'mother': 1014}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]}","['animal', 'wind']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]",1.0,4.0,4.0,"['suggest', 'question']",2.0,225.0,1014.0,Other,,
164,Thomas Cohen,21.0,Male,,+998629602831,Merrittport,ashleywoodard@roberts-reynolds.biz,1976-04-18 00:00:00,Data Science,113.0,pending,4.5,average,287.0,1984-01-04 00:00:00,UZ 100220 Tashkent Lake Ronaldshire,INVALID_JSON_DATA,,,,,,,,,,Tashkent,,100220
165,Donald Shields,20.0,Unknown,85.0,,South Katelynberg,ucaldwell@yahoo.com,2019-11-15 16:17:37,Other,,inactive,0.0,good,277.0,2014-02-22 00:00:00,"Apartment 9, New Mariahton district, Tashkent, UZ, 100768","{hobbies:['however', 'bank']}",,,,,,,,,,Tashkent,New Mariahton,100768
166,Kathleen Taylor,18.0,Male,90.0,+998162975629,Lake Jason,theresa17@sanchez.com,2015-02-16 17:12:41,Data Science,,active,0.0,excellent,226.0,1995-02-08 00:00:00,"Apartment 6, South Thomas district, Tashkent, UZ, 100972",INVALID_JSON_DATA,,,,,,,,,,Tashkent,South Thomas,100972
167,Michael Ho,20.0,Female,73.0,,West Timothyburgh,,,Data Science,110.0,inactive,4.5,average,266.0,,"BROKEN,ADDRESS,DATA,,,","{hobbies:['her', 'tonight']}",,,,,,,,,,,,
168,Heather Peterson,19.0,Male,90.0,,Cooperside,meyerjean@hotmail.com,1998-07-28 00:00:00,Other,98.0,inactive,0.0,excellent,262.0,,"Apartment 10, Tracyborough district, Tashkent, UZ, 100253","{'hobbies': ['real', 'only'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 2}, 'soft': ['performance', 'company']}, 'family': {'siblings': 0, 'income': {'father': 375, 'mother': 914}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2020}, {'type': 'phone', 'brand': 'Samsung', 'year': 2019}]}","['real', 'only']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2020}, {'type': 'phone', 'brand': 'Samsung', 'year': 2019}]",4.0,5.0,2.0,"['performance', 'company']",0.0,375.0,914.0,Tashkent,Tracyborough,100253
169,Jacob Joyce,,Female,90.0,+998805517869,East Kristin,mitchellamy@hotmail.com,1981-02-09 00:00:00,Python,110.0,pending,3.7,,201.0,2019-01-29 00:00:00,UZ 100234 Tashkent West Michelle,"{'hobbies': ['according', 'particularly'], 'skills': {'tech': {'python': 2, 'excel': 4, 'sql': 2}, 'soft': ['sort', 'pay']}, 'family': {'siblings': 2, 'income': {'father': 953, 'mother': 266}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]}","['according', 'particularly']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]",2.0,4.0,2.0,"['sort', 'pay']",2.0,953.0,266.0,Tashkent,,100234
170,Ronnie Campbell,20.0,Female,90.0,+998270111518,North Kathryn,,1992-04-30 00:00:00,Data Science,78.0,active,15.5,good,91.0,1997-08-08 00:00:00,UZ 100959 Tashkent Jamesfurt,"{'hobbies': ['thought', 'shoulder'], 'skills': {'tech': {'python': 3, 'excel': 4, 'sql': 1}, 'soft': ['care', 'who']}, 'family': {'siblings': 4, 'income': {'father': 344, 'mother': 963}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2017}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]}","['thought', 'shoulder']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2017}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]",3.0,4.0,1.0,"['care', 'who']",4.0,344.0,963.0,Tashkent,,100959
171,Mark Torres,22.0,Female,90.0,,Phelpsberg,riveraalexis@lynch.com,1990-10-08 00:00:00,Data Science,,active,3.7,,278.0,1988-03-15 09:52:29,"New Cheryl 19-kv, dom 6, Tashkent","{'hobbies': ['sure', 'clearly'], 'skills': {'tech': {'python': 3, 'excel': 3, 'sql': 3}, 'soft': ['woman', 'eye']}, 'family': {'siblings': 3, 'income': {'father': 997, 'mother': 540}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]}","['sure', 'clearly']","[{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]",3.0,3.0,3.0,"['woman', 'eye']",3.0,997.0,540.0,Tashkent,,
172,Dr. Michael Macias,22.0,Male,83.0,+998943757373,New Paul,,1975-12-18 00:00:00,Data Science,110.0,inactive,4.5,,154.0,1988-07-25 00:00:00,"Apartment 12, Lake Michael district, Tashkent, UZ, 100053",INVALID_JSON_DATA,,,,,,,,,,Tashkent,Lake Michael,100053
173,Allison Dyer,20.0,Female,64.0,,Josephchester,,2022-08-15 00:00:00,Other,,inactive,,excellent,262.0,1982-04-08 13:38:01,UZ 100683 Tashkent Valentinestad,"{""hobbies"": [""commercial"", ""war""], ""skills"": {""tech"": {""python"": 5, ""excel"": 4, ""sql"": 2}, ""soft"": [""story"", ""with""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 605, ""mother"": 297}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2024}]}","['commercial', 'war']","[{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]",5.0,4.0,2.0,"['story', 'with']",5.0,605.0,297.0,Tashkent,,100683
174,Teresa Smith,18.0,Unknown,90.0,,New Shane,williamsdavid@woods.info,,Other,110.0,inactive,4.06,excellent,220.0,,"BROKEN,ADDRESS,DATA,,,","{hobbies:['we', 'student']}",,,,,,,,,,,,
175,,18.0,Female,,+998928361259,Port Dana,,,Data Science,,inactive,4.5,excellent,167.0,1972-04-19 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['begin', 'certain'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 4}, 'soft': ['sense', 'firm']}, 'family': {'siblings': 3, 'income': {'father': 502, 'mother': 341}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]}","['begin', 'certain']","[{'type': 'laptop', 'brand': 'HP', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]",3.0,2.0,4.0,"['sense', 'firm']",3.0,502.0,341.0,,,
176,Brian Mcknight,20.0,Female,,+998967777751,South Sandra,,1998-12-14 00:00:00,Data Science,,pending,,good,280.0,2007-04-16 02:24:43,"South Paul 12-kv, dom 34, Tashkent","{""hobbies"": [""none"", ""guess""], ""skills"": {""tech"": {""python"": 3, ""excel"": 3, ""sql"": 2}, ""soft"": [""computer"", ""ten""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 1069, ""mother"": 1374}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2023}]}","['none', 'guess']","[{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Samsung', 'year': 2023}]",3.0,3.0,2.0,"['computer', 'ten']",4.0,1069.0,1374.0,Tashkent,,
177,Carlos Frazier,18.0,Unknown,,+998699652517,Port Gracemouth,zrobinson@russell.biz,1999-11-28 00:00:00,Data Science,86.0,pending,-2.0,excellent,60.0,2014-07-30 00:00:00,"Greeneton 2-kv, dom 50, Tashkent","{'hobbies': ['relationship', 'newspaper'], 'skills': {'tech': {'python': 2, 'excel': 3, 'sql': 3}, 'soft': ['fly', 'method']}, 'family': {'siblings': 4, 'income': {'father': 1008, 'mother': 416}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}","['relationship', 'newspaper']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]",2.0,3.0,3.0,"['fly', 'method']",4.0,1008.0,416.0,Tashkent,,
178,Angela Kim,20.0,Female,90.0,,South Crystalland,,1971-03-12 16:19:11,Data Science,110.0,active,4.19,,183.0,,"7357 Kimberly Walks Suite 508, Port Kaylee","{'hobbies': ['require', 'administration'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 5}, 'soft': ['dark', 'PM']}, 'family': {'siblings': 4, 'income': {'father': 1246, 'mother': 745}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]}","['require', 'administration']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]",4.0,5.0,5.0,"['dark', 'PM']",4.0,1246.0,745.0,Other,,
179,,19.0,Unknown,69.0,+998816964171,Port Tammy,krobertson@butler.info,2016-06-03 00:00:00,Other,110.0,pending,3.7,good,122.0,2009-07-10 00:00:00,"Apartment 40, Peterberg district, Tashkent, UZ, 100026","{'hobbies': ['second', 'their'], 'skills': {'tech': {'python': 5, 'excel': 1, 'sql': 3}, 'soft': ['think', 'entire']}, 'family': {'siblings': 0, 'income': {'father': 673, 'mother': 599}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}","['second', 'their']","[{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]",5.0,1.0,3.0,"['think', 'entire']",0.0,673.0,599.0,Tashkent,Peterberg,100026
180,,,Unknown,,+998713218668,Janetstad,,1975-03-08 00:00:00,Python,118.0,inactive,,good,157.0,,"Apartment 15, West Brian district, Tashkent, UZ, 100756","{'hobbies': ['kid', 'mention'], 'skills': {'tech': {'python': 3, 'excel': 5, 'sql': 1}, 'soft': ['alone', 'thousand']}, 'family': {'siblings': 5, 'income': {'father': 1346, 'mother': 952}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]}","['kid', 'mention']","[{'type': 'laptop', 'brand': 'HP', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]",3.0,5.0,1.0,"['alone', 'thousand']",5.0,1346.0,952.0,Tashkent,West Brian,100756
181,,22.0,Female,,+998783493526,Christophermouth,ssmall@reynolds-miller.com,1972-04-07 07:17:00,Python,,active,4.5,excellent,276.0,2011-04-22 00:00:00,"Apartment 12, Davidtown district, Tashkent, UZ, 100617","{'hobbies': ['letter', 'many'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 1}, 'soft': ['hotel', 'company']}, 'family': {'siblings': 1, 'income': {'father': 928, 'mother': 683}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2023}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]}","['letter', 'many']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2023}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]",1.0,2.0,1.0,"['hotel', 'company']",1.0,928.0,683.0,Tashkent,Davidtown,100617
182,,,Unknown,69.0,+998868742963,Joshuaborough,zrodriguez@briggs.com,1999-03-11 00:47:27,Python,114.0,pending,0.0,average,294.0,,"Apartment 14, Jenniferview district, Tashkent, UZ, 100408",INVALID_JSON_DATA,,,,,,,,,,Tashkent,Jenniferview,100408
183,Larry Pierce,20.0,Female,,+998850065058,Tinafurt,,1981-08-01 20:54:00,Data Science,,pending,0.0,average,74.0,2005-07-31 01:53:09,"Apartment 14, North Jose district, Tashkent, UZ, 100999","{hobbies:['rock', 'put']}",,,,,,,,,,Tashkent,North Jose,100999
184,,22.0,Female,,,North Nancy,,2013-10-24 00:00:00,Other,,inactive,15.5,,207.0,,"Reevesside 25-kv, dom 20, Tashkent",INVALID_JSON_DATA,,,,,,,,,,Tashkent,,
185,,18.0,Unknown,64.0,+998878689120,Brownchester,,,Other,110.0,pending,0.0,excellent,95.0,1977-07-30 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['partner', 'smile'], 'skills': {'tech': {'python': 4, 'excel': 1, 'sql': 2}, 'soft': ['movement', 'knowledge']}, 'family': {'siblings': 2, 'income': {'father': 674, 'mother': 715}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Samsung', 'year': 2023}]}","['partner', 'smile']","[{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Samsung', 'year': 2023}]",4.0,1.0,2.0,"['movement', 'knowledge']",2.0,674.0,715.0,,,
186,Michael Taylor,19.0,Unknown,95.0,+998172248049,South Jamie,,2024-06-13 01:04:00,Other,95.0,active,1.46,average,81.0,,"2870 Gamble Fall, Fordview","{'hobbies': ['foreign', 'foot'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 1}, 'soft': ['themselves', 'medical']}, 'family': {'siblings': 5, 'income': {'father': 1007, 'mother': 565}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]}","['foreign', 'foot']","[{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]",1.0,2.0,1.0,"['themselves', 'medical']",5.0,1007.0,565.0,Other,,
187,,19.0,Female,75.0,+998691338568,Castromouth,trevor37@jordan.com,,Data Science,,active,3.7,,104.0,1980-04-19 00:00:00,"Apartment 13, Marymouth district, Tashkent, UZ, 100299","{'hobbies': ['population', 'instead'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 1}, 'soft': ['pay', 'field']}, 'family': {'siblings': 4, 'income': {'father': 396, 'mother': 566}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]}","['population', 'instead']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]",1.0,2.0,1.0,"['pay', 'field']",4.0,396.0,566.0,Tashkent,Marymouth,100299
188,Gregory Duffy,20.0,Female,77.0,+998951012002,New Ashleyburgh,,2002-07-06 00:00:00,Data Science,,active,-2.0,average,291.0,,"540 Gonzalez Junction Apt. 632, Nelsonview","{""hobbies"": [""series"", ""really""], ""skills"": {""tech"": {""python"": 1, ""excel"": 2, ""sql"": 2}, ""soft"": [""employee"", ""face""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 766, ""mother"": 743}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2023}]}","['series', 'really']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]",1.0,2.0,2.0,"['employee', 'face']",1.0,766.0,743.0,Other,,
189,Jennifer Delgado,20.0,Unknown,66.0,+998322978546,Robinsonchester,,2003-02-21 14:59:00,Data Science,,pending,3.7,excellent,108.0,2000-03-27 21:34:00,"New Sean 1-kv, dom 18, Tashkent","{hobbies:['truth', 'young']}",,,,,,,,,,Tashkent,,
190,Kurt Price,18.0,Female,85.0,+998212068212,Ashleyburgh,peter22@gmail.com,2022-08-08 10:00:00,Data Science,,inactive,-2.0,good,256.0,1970-05-16 20:54:00,"Jonesstad 28-kv, dom 20, Tashkent","{'hobbies': ['teach', 'federal'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 5}, 'soft': ['create', 'have']}, 'family': {'siblings': 2, 'income': {'father': 419, 'mother': 744}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]}","['teach', 'federal']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]",5.0,2.0,5.0,"['create', 'have']",2.0,419.0,744.0,Tashkent,,
191,John West,18.0,Unknown,90.0,,New Charles,carterjeffrey@sullivan.com,1982-11-03 11:02:00,Data Science,110.0,inactive,15.5,good,117.0,1987-09-05 00:00:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['human', 'nice']}",,,,,,,,,,,,
